month,product_id,total_quantity,total_orders,sales_value,product_name,category,previous_month_quantity,demand_change_pct
2020-05,P018,732,68,8271600,Wheel Rim WR-24,Undercarriage,539.0,35.80705009276438
2020-06,P018,506,43,5717800,Wheel Rim WR-24,Undercarriage,732.0,-30.87431693989071
2020-07,P018,729,61,8237700,Wheel Rim WR-24,Undercarriage,506.0,44.07114624505929
2020-08,P018,690,67,7797000,Wheel Rim WR-24,Undercarriage,729.0,-5.349794238683128
2020-09,P018,554,52,6260200,Wheel Rim WR-24,Undercarriage,690.0,-19.710144927536234
2020-10,P018,520,47,5876000,Wheel Rim WR-24,Undercarriage,554.0,-6.137184115523466
2020-11,P018,683,57,7717900,Wheel Rim WR-24,Undercarriage,520.0,31.346153846153847
2020-12,P018,717,59,8102100,Wheel Rim WR-24,Undercarriage,683.0,4.978038067349927
2021-01,P018,643,55,7265900,Wheel Rim WR-24,Undercarriage,717.0,-10.320781032078104
2021-02,P018,506,44,5717800,Wheel Rim WR-24,Undercarriage,643.0,-21.30637636080871
2021-03,P018,557,50,6294100,Wheel Rim WR-24,Undercarriage,506.0,10.079051383399209
2021-04,P018,566,53,6395800,Wheel Rim WR-24,Undercarriage,557.0,1.615798922800718
2021-05,P018,602,51,6802600,Wheel Rim WR-24,Undercarriage,566.0,6.36042402826855
2021-06,P018,597,47,6746100,Wheel Rim WR-24,Undercarriage,602.0,-0.8305647840531563
2021-07,P018,453,49,5118900,Wheel Rim WR-24,Undercarriage,597.0,-24.120603015075375
2021-08,P018,684,59,7729200,Wheel Rim WR-24,Undercarriage,453.0,50.993377483443716
2021-09,P018,709,60,8011700,Wheel Rim WR-24,Undercarriage,684.0,3.654970760233918
2021-10,P018,848,63,9582400,Wheel Rim WR-24,Undercarriage,709.0,19.605077574047954
2021-11,P018,840,59,9492000,Wheel Rim WR-24,Undercarriage,848.0,-0.9433962264150944
2021-12,P018,709,62,8011700,Wheel Rim WR-24,Undercarriage,840.0,-15.595238095238095
2022-01,P018,504,52,5695200,Wheel Rim WR-24,Undercarriage,709.0,-28.913963328631876
2022-02,P018,506,45,5717800,Wheel Rim WR-24,Undercarriage,504.0,0.3968253968253968
2022-03,P018,549,46,6203700,Wheel Rim WR-24,Undercarriage,506.0,8.49802371541502
2022-04,P018,689,49,7785700,Wheel Rim WR-24,Undercarriage,549.0,25.500910746812387
2022-05,P018,759,58,8576700,Wheel Rim WR-24,Undercarriage,689.0,10.159651669085632
2022-06,P018,784,61,8859200,Wheel Rim WR-24,Undercarriage,759.0,3.293807641633729
2022-07,P018,640,50,7232000,Wheel Rim WR-24,Undercarriage,784.0,-18.367346938775512
2022-08,P018,711,60,8034300,Wheel Rim WR-24,Undercarriage,640.0,11.09375
2022-09,P018,631,57,7130300,Wheel Rim WR-24,Undercarriage,711.0,-11.251758087201125
2022-10,P018,536,46,6056800,Wheel Rim WR-24,Undercarriage,631.0,-15.055467511885896
2022-11,P018,441,31,4983300,Wheel Rim WR-24,Undercarriage,536.0,-17.723880597014926
2022-12,P018,490,45,5537000,Wheel Rim WR-24,Undercarriage,441.0,11.11111111111111
2023-01,P018,597,47,6746100,Wheel Rim WR-24,Undercarriage,490.0,21.836734693877553
2023-02,P018,543,46,6135900,Wheel Rim WR-24,Undercarriage,597.0,-9.045226130653267
2023-03,P018,711,54,8034300,Wheel Rim WR-24,Undercarriage,543.0,30.939226519337016
2023-04,P018,623,58,7039900,Wheel Rim WR-24,Undercarriage,711.0,-12.376933895921239
2023-05,P018,633,50,7152900,Wheel Rim WR-24,Undercarriage,623.0,1.6051364365971106
2023-06,P018,660,58,7458000,Wheel Rim WR-24,Undercarriage,633.0,4.265402843601896
2023-07,P018,800,68,9040000,Wheel Rim WR-24,Undercarriage,660.0,21.21212121212121
2023-08,P018,636,56,7186800,Wheel Rim WR-24,Undercarriage,800.0,-20.5
2023-09,P018,753,63,8508900,Wheel Rim WR-24,Undercarriage,636.0,18.39622641509434
2023-10,P018,556,48,6282800,Wheel Rim WR-24,Undercarriage,753.0,-26.162018592297475
2023-11,P018,696,58,7864800,Wheel Rim WR-24,Undercarriage,556.0,25.179856115107913
2023-12,P018,572,50,6463600,Wheel Rim WR-24,Undercarriage,696.0,-17.81609195402299
2024-01,P018,779,65,8802700,Wheel Rim WR-24,Undercarriage,572.0,36.18881118881119
2024-02,P018,479,36,5412700,Wheel Rim WR-24,Undercarriage,779.0,-38.51091142490372
2024-03,P018,576,54,6508800,Wheel Rim WR-24,Undercarriage,479.0,20.250521920668056
2024-04,P018,483,49,5457900,Wheel Rim WR-24,Undercarriage,576.0,-16.145833333333336
2024-05,P018,544,45,6147200,Wheel Rim WR-24,Undercarriage,483.0,12.629399585921325
2024-06,P018,608,55,6870400,Wheel Rim WR-24,Undercarriage,544.0,11.76470588235294
2024-07,P018,588,53,6644400,Wheel Rim WR-24,Undercarriage,608.0,-3.289473684210526
2024-08,P018,580,49,6554000,Wheel Rim WR-24,Undercarriage,588.0,-1.3605442176870748
2024-09,P018,778,56,8791400,Wheel Rim WR-24,Undercarriage,580.0,34.13793103448276
2024-10,P018,588,44,6644400,Wheel Rim WR-24,Undercarriage,778.0,-24.42159383033419
2024-11,P018,585,54,6610500,Wheel Rim WR-24,Undercarriage,588.0,-0.5102040816326531
2024-12,P018,485,38,5480500,Wheel Rim WR-24,Undercarriage,585.0,-17.094017094017094
2019-01,P019,786,57,31282800,Swing Motor SWM-350,Hydraulic,,
2019-02,P019,487,41,19382600,Swing Motor SWM-350,Hydraulic,786.0,-38.040712468193384
2019-03,P019,608,55,24198400,Swing Motor SWM-350,Hydraulic,487.0,24.84599589322382
2019-04,P019,494,46,19661200,Swing Motor SWM-350,Hydraulic,608.0,-18.75
2019-05,P019,621,53,24715800,Swing Motor SWM-350,Hydraulic,494.0,25.708502024291498
2019-06,P019,611,46,24317800,Swing Motor SWM-350,Hydraulic,621.0,-1.610305958132045
2019-07,P019,835,65,33233000,Swing Motor SWM-350,Hydraulic,611.0,36.661211129296234
2019-08,P019,808,68,32158400,Swing Motor SWM-350,Hydraulic,835.0,-3.2335329341317367
2019-09,P019,652,53,25949600,Swing Motor SWM-350,Hydraulic,808.0,-19.306930693069308
2019-10,P019,643,50,25591400,Swing Motor SWM-350,Hydraulic,652.0,-1.3803680981595092
2019-11,P019,539,49,21452200,Swing Motor SWM-350,Hydraulic,643.0,-16.174183514774494
2019-12,P019,658,59,26188400,Swing Motor SWM-350,Hydraulic,539.0,22.07792207792208
2020-01,P019,574,49,22845200,Swing Motor SWM-350,Hydraulic,658.0,-12.76595744680851
2020-02,P019,615,51,24477000,Swing Motor SWM-350,Hydraulic,574.0,7.142857142857142
2020-03,P019,799,62,31800200,Swing Motor SWM-350,Hydraulic,615.0,29.91869918699187
2020-04,P019,561,46,22327800,Swing Motor SWM-350,Hydraulic,799.0,-29.78723404255319
2020-05,P019,732,67,29133600,Swing Motor SWM-350,Hydraulic,561.0,30.481283422459892
2020-06,P019,492,45,19581600,Swing Motor SWM-350,Hydraulic,732.0,-32.78688524590164
2020-07,P019,716,68,28496800,Swing Motor SWM-350,Hydraulic,492.0,45.52845528455284
2020-08,P019,772,68,30725600,Swing Motor SWM-350,Hydraulic,716.0,7.82122905027933
2020-09,P019,605,50,24079000,Swing Motor SWM-350,Hydraulic,772.0,-21.632124352331605
2020-10,P019,534,46,21253200,Swing Motor SWM-350,Hydraulic,605.0,-11.735537190082644
2020-11,P019,848,61,33750400,Swing Motor SWM-350,Hydraulic,534.0,58.80149812734082
2020-12,P019,872,76,34705600,Swing Motor SWM-350,Hydraulic,848.0,2.8301886792452833
2021-01,P019,693,54,27581400,Swing Motor SWM-350,Hydraulic,872.0,-20.527522935779814
2021-02,P019,649,56,25830200,Swing Motor SWM-350,Hydraulic,693.0,-6.349206349206349
2021-03,P019,542,43,21571600,Swing Motor SWM-350,Hydraulic,649.0,-16.486902927580893
2021-04,P019,556,50,22128800,Swing Motor SWM-350,Hydraulic,542.0,2.5830258302583027
2021-05,P019,541,49,21531800,Swing Motor SWM-350,Hydraulic,556.0,-2.697841726618705
2021-06,P019,674,45,26825200,Swing Motor SWM-350,Hydraulic,541.0,24.58410351201479
2021-07,P019,569,47,22646200,Swing Motor SWM-350,Hydraulic,674.0,-15.578635014836795
2021-08,P019,764,56,30407200,Swing Motor SWM-350,Hydraulic,569.0,34.27065026362039
2021-09,P019,659,50,26228200,Swing Motor SWM-350,Hydraulic,764.0,-13.743455497382199
2021-10,P019,779,64,31004200,Swing Motor SWM-350,Hydraulic,659.0,18.209408194233685
2021-11,P019,514,47,20457200,Swing Motor SWM-350,Hydraulic,779.0,-34.017971758664956
2021-12,P019,617,53,24556600,Swing Motor SWM-350,Hydraulic,514.0,20.038910505836576
2022-01,P019,716,62,28496800,Swing Motor SWM-350,Hydraulic,617.0,16.045380875202593
2022-02,P019,664,58,26427200,Swing Motor SWM-350,Hydraulic,716.0,-7.262569832402235
2022-03,P019,525,56,20895000,Swing Motor SWM-350,Hydraulic,664.0,-20.933734939759034
2022-04,P019,556,50,22128800,Swing Motor SWM-350,Hydraulic,525.0,5.904761904761905
2022-05,P019,630,56,25074000,Swing Motor SWM-350,Hydraulic,556.0,13.309352517985612
2022-06,P019,594,47,23641200,Swing Motor SWM-350,Hydraulic,630.0,-5.714285714285714
2022-07,P019,626,54,24914800,Swing Motor SWM-350,Hydraulic,594.0,5.387205387205387
2022-08,P019,719,64,28616200,Swing Motor SWM-350,Hydraulic,626.0,14.856230031948881
2022-09,P019,592,47,23561600,Swing Motor SWM-350,Hydraulic,719.0,-17.663421418636997
2022-10,P019,581,50,23123800,Swing Motor SWM-350,Hydraulic,592.0,-1.8581081081081081
2022-11,P019,451,43,17949800,Swing Motor SWM-350,Hydraulic,581.0,-22.375215146299485
2022-12,P019,713,53,28377400,Swing Motor SWM-350,Hydraulic,451.0,58.09312638580931
2023-01,P019,489,42,19462200,Swing Motor SWM-350,Hydraulic,713.0,-31.416549789621318
2023-02,P019,588,49,23402400,Swing Motor SWM-350,Hydraulic,489.0,20.245398773006134
2023-03,P019,880,73,35024000,Swing Motor SWM-350,Hydraulic,588.0,49.65986394557823
2023-04,P019,708,57,28178400,Swing Motor SWM-350,Hydraulic,880.0,-19.545454545454547
2023-05,P019,511,45,20337800,Swing Motor SWM-350,Hydraulic,708.0,-27.82485875706215
2023-06,P019,666,59,26506800,Swing Motor SWM-350,Hydraulic,511.0,30.332681017612522
2023-07,P019,543,45,21611400,Swing Motor SWM-350,Hydraulic,666.0,-18.46846846846847
2023-08,P019,712,60,28337600,Swing Motor SWM-350,Hydraulic,543.0,31.123388581952117
2023-09,P019,732,57,29133600,Swing Motor SWM-350,Hydraulic,712.0,2.8089887640449436
2023-10,P019,564,53,22447200,Swing Motor SWM-350,Hydraulic,732.0,-22.950819672131146
2023-11,P019,796,63,31680800,Swing Motor SWM-350,Hydraulic,564.0,41.13475177304964
2023-12,P019,964,67,38367200,Swing Motor SWM-350,Hydraulic,796.0,21.105527638190953
2024-01,P019,569,51,22646200,Swing Motor SWM-350,Hydraulic,964.0,-40.975103734439834
2024-02,P019,607,46,24158600,Swing Motor SWM-350,Hydraulic,569.0,6.6783831282952555
2024-03,P019,580,49,23084000,Swing Motor SWM-350,Hydraulic,607.0,-4.448105436573312
2024-04,P019,488,42,19422400,Swing Motor SWM-350,Hydraulic,580.0,-15.862068965517242
2024-05,P019,492,45,19581600,Swing Motor SWM-350,Hydraulic,488.0,0.819672131147541
2024-06,P019,517,46,20576600,Swing Motor SWM-350,Hydraulic,492.0,5.08130081300813
2024-07,P019,640,50,25472000,Swing Motor SWM-350,Hydraulic,517.0,23.791102514506772
2024-08,P019,566,50,22526800,Swing Motor SWM-350,Hydraulic,640.0,-11.5625
2024-09,P019,730,60,29054000,Swing Motor SWM-350,Hydraulic,566.0,28.975265017667844
2024-10,P019,649,54,25830200,Swing Motor SWM-350,Hydraulic,730.0,-11.095890410958905
2024-11,P019,552,51,21969600,Swing Motor SWM-350,Hydraulic,649.0,-14.946070878274268
2024-12,P019,642,50,25551600,Swing Motor SWM-350,Hydraulic,552.0,16.304347826086957
2019-01,P020,569,49,654350,Pivot Pin PP-12,Pins & Bushes,,
2019-02,P020,650,54,747500,Pivot Pin PP-12,Pins & Bushes,569.0,14.235500878734623
2019-03,P020,605,51,695750,Pivot Pin PP-12,Pins & Bushes,650.0,-6.923076923076923
2019-04,P020,705,59,810750,Pivot Pin PP-12,Pins & Bushes,605.0,16.528925619834713
2019-05,P020,651,52,748650,Pivot Pin PP-12,Pins & Bushes,705.0,-7.659574468085106
2019-06,P020,562,50,646300,Pivot Pin PP-12,Pins & Bushes,651.0,-13.671274961597543
2019-07,P020,736,60,846400,Pivot Pin PP-12,Pins & Bushes,562.0,30.96085409252669
2019-08,P020,780,66,897000,Pivot Pin PP-12,Pins & Bushes,736.0,5.978260869565218
2019-09,P020,752,59,864800,Pivot Pin PP-12,Pins & Bushes,780.0,-3.5897435897435894
2019-10,P020,654,42,752100,Pivot Pin PP-12,Pins & Bushes,752.0,-13.031914893617023
2019-11,P020,616,57,708400,Pivot Pin PP-12,Pins & Bushes,654.0,-5.81039755351682
2019-12,P020,535,43,615250,Pivot Pin PP-12,Pins & Bushes,616.0,-13.14935064935065
2020-01,P020,761,57,875150,Pivot Pin PP-12,Pins & Bushes,535.0,42.242990654205606
2020-02,P020,623,48,716450,Pivot Pin PP-12,Pins & Bushes,761.0,-18.134034165571617
2020-03,P020,575,45,661250,Pivot Pin PP-12,Pins & Bushes,623.0,-7.704654895666131
2020-04,P020,627,53,721050,Pivot Pin PP-12,Pins & Bushes,575.0,9.043478260869566
2020-05,P020,759,60,872850,Pivot Pin PP-12,Pins & Bushes,627.0,21.052631578947366
2020-06,P020,505,48,580750,Pivot Pin PP-12,Pins & Bushes,759.0,-33.46508563899868
2020-07,P020,698,67,802700,Pivot Pin PP-12,Pins & Bushes,505.0,38.21782178217822
2020-08,P020,696,65,800400,Pivot Pin PP-12,Pins & Bushes,698.0,-0.28653295128939826
2020-09,P020,544,46,625600,Pivot Pin PP-12,Pins & Bushes,696.0,-21.839080459770116
2020-10,P020,592,52,680800,Pivot Pin PP-12,Pins & Bushes,544.0,8.823529411764707
2020-11,P020,849,61,976350,Pivot Pin PP-12,Pins & Bushes,592.0,43.41216216216216
2020-12,P020,705,60,810750,Pivot Pin PP-12,Pins & Bushes,849.0,-16.96113074204947
2021-01,P020,629,59,723350,Pivot Pin PP-12,Pins & Bushes,705.0,-10.78014184397163
2021-02,P020,623,57,716450,Pivot Pin PP-12,Pins & Bushes,629.0,-0.9538950715421303
2021-03,P020,583,53,670450,Pivot Pin PP-12,Pins & Bushes,623.0,-6.420545746388442
2021-04,P020,529,45,608350,Pivot Pin PP-12,Pins & Bushes,583.0,-9.262435677530018
2021-05,P020,710,54,816500,Pivot Pin PP-12,Pins & Bushes,529.0,34.215500945179585
2021-06,P020,406,38,466900,Pivot Pin PP-12,Pins & Bushes,710.0,-42.816901408450704
2021-07,P020,646,56,742900,Pivot Pin PP-12,Pins & Bushes,406.0,59.11330049261084
2021-08,P020,687,54,790050,Pivot Pin PP-12,Pins & Bushes,646.0,6.3467492260061915
2021-09,P020,575,53,661250,Pivot Pin PP-12,Pins & Bushes,687.0,-16.302765647743815
2021-10,P020,637,54,732550,Pivot Pin PP-12,Pins & Bushes,575.0,10.782608695652174
2021-11,P020,656,60,754400,Pivot Pin PP-12,Pins & Bushes,637.0,2.9827315541601256
2021-12,P020,633,57,727950,Pivot Pin PP-12,Pins & Bushes,656.0,-3.50609756097561
2022-01,P020,761,60,875150,Pivot Pin PP-12,Pins & Bushes,633.0,20.221169036334913
2022-02,P020,577,47,663550,Pivot Pin PP-12,Pins & Bushes,761.0,-24.178712220762154
2022-03,P020,659,52,757850,Pivot Pin PP-12,Pins & Bushes,577.0,14.211438474870016
2022-04,P020,524,46,602600,Pivot Pin PP-12,Pins & Bushes,659.0,-20.485584218512898
2022-05,P020,753,60,865950,Pivot Pin PP-12,Pins & Bushes,524.0,43.70229007633588
2022-06,P020,370,34,425500,Pivot Pin PP-12,Pins & Bushes,753.0,-50.863213811420984
2022-07,P020,577,48,663550,Pivot Pin PP-12,Pins & Bushes,370.0,55.945945945945944
2022-08,P020,888,63,1021200,Pivot Pin PP-12,Pins & Bushes,577.0,53.89948006932409
2022-09,P020,366,42,420900,Pivot Pin PP-12,Pins & Bushes,888.0,-58.78378378378378
2022-10,P020,577,50,663550,Pivot Pin PP-12,Pins & Bushes,366.0,57.650273224043715
2022-11,P020,658,50,756700,Pivot Pin PP-12,Pins & Bushes,577.0,14.038128249566725
2022-12,P020,572,51,657800,Pivot Pin PP-12,Pins & Bushes,658.0,-13.069908814589665
2023-01,P020,535,46,615250,Pivot Pin PP-12,Pins & Bushes,572.0,-6.468531468531468
2023-02,P020,624,47,717600,Pivot Pin PP-12,Pins & Bushes,535.0,16.635514018691588
2023-03,P020,783,62,900450,Pivot Pin PP-12,Pins & Bushes,624.0,25.48076923076923
2023-04,P020,723,62,831450,Pivot Pin PP-12,Pins & Bushes,783.0,-7.662835249042145
2023-05,P020,579,50,665850,Pivot Pin PP-12,Pins & Bushes,723.0,-19.91701244813278
2023-06,P020,591,50,679650,Pivot Pin PP-12,Pins & Bushes,579.0,2.072538860103627
2023-07,P020,621,55,714150,Pivot Pin PP-12,Pins & Bushes,591.0,5.0761421319796955
2023-08,P020,635,52,730250,Pivot Pin PP-12,Pins & Bushes,621.0,2.254428341384863
2023-09,P020,826,65,949900,Pivot Pin PP-12,Pins & Bushes,635.0,30.078740157480315
2023-10,P020,659,48,757850,Pivot Pin PP-12,Pins & Bushes,826.0,-20.217917675544793
2023-11,P020,627,53,721050,Pivot Pin PP-12,Pins & Bushes,659.0,-4.855842185128983
2023-12,P020,522,48,600300,Pivot Pin PP-12,Pins & Bushes,627.0,-16.74641148325359
2024-01,P020,605,57,695750,Pivot Pin PP-12,Pins & Bushes,522.0,15.900383141762454
2024-02,P020,561,51,645150,Pivot Pin PP-12,Pins & Bushes,605.0,-7.2727272727272725
2024-03,P020,600,50,690000,Pivot Pin PP-12,Pins & Bushes,561.0,6.951871657754011
2024-04,P020,534,47,614100,Pivot Pin PP-12,Pins & Bushes,600.0,-11.0
2024-05,P020,629,54,723350,Pivot Pin PP-12,Pins & Bushes,534.0,17.790262172284642
2024-06,P020,548,53,630200,Pivot Pin PP-12,Pins & Bushes,629.0,-12.87758346581876
2024-07,P020,668,57,768200,Pivot Pin PP-12,Pins & Bushes,548.0,21.897810218978105
2024-08,P020,739,62,849850,Pivot Pin PP-12,Pins & Bushes,668.0,10.62874251497006
2024-09,P020,655,55,753250,Pivot Pin PP-12,Pins & Bushes,739.0,-11.366711772665765
2024-10,P020,571,46,656650,Pivot Pin PP-12,Pins & Bushes,655.0,-12.82442748091603
2024-11,P020,649,60,746350,Pivot Pin PP-12,Pins & Bushes,571.0,13.660245183887914
2024-12,P020,511,46,587650,Pivot Pin PP-12,Pins & Bushes,649.0,-21.263482280431433
2019-01,P021,707,53,32663400,Boom Cylinder BC-400,Hydraulic,,
2019-02,P021,486,41,22453200,Boom Cylinder BC-400,Hydraulic,707.0,-31.25884016973126
2019-03,P021,782,62,36128400,Boom Cylinder BC-400,Hydraulic,486.0,60.90534979423868
2019-04,P021,803,61,37098600,Boom Cylinder BC-400,Hydraulic,782.0,2.6854219948849107
2019-05,P021,672,50,31046400,Boom Cylinder BC-400,Hydraulic,803.0,-16.313823163138235
2019-06,P021,625,55,28875000,Boom Cylinder BC-400,Hydraulic,672.0,-6.9940476190476195
2019-07,P021,715,56,33033000,Boom Cylinder BC-400,Hydraulic,625.0,14.399999999999999
2019-08,P021,597,51,27581400,Boom Cylinder BC-400,Hydraulic,715.0,-16.503496503496503
2019-09,P021,649,50,29983800,Boom Cylinder BC-400,Hydraulic,597.0,8.710217755443885
2019-10,P021,685,52,31647000,Boom Cylinder BC-400,Hydraulic,649.0,5.546995377503852
2019-11,P021,625,48,28875000,Boom Cylinder BC-400,Hydraulic,685.0,-8.75912408759124
2019-12,P021,481,50,22222200,Boom Cylinder BC-400,Hydraulic,625.0,-23.04
2020-01,P021,545,48,25179000,Boom Cylinder BC-400,Hydraulic,481.0,13.305613305613306
2020-02,P021,430,41,19866000,Boom Cylinder BC-400,Hydraulic,545.0,-21.100917431192663
2020-03,P021,559,58,25825800,Boom Cylinder BC-400,Hydraulic,430.0,30.0
2020-04,P021,522,40,24116400,Boom Cylinder BC-400,Hydraulic,559.0,-6.618962432915922
2020-05,P021,756,60,34927200,Boom Cylinder BC-400,Hydraulic,522.0,44.827586206896555
2020-06,P021,677,53,31277400,Boom Cylinder BC-400,Hydraulic,756.0,-10.44973544973545
2020-07,P021,766,67,35389200,Boom Cylinder BC-400,Hydraulic,677.0,13.146233382570163
2020-08,P021,615,53,28413000,Boom Cylinder BC-400,Hydraulic,766.0,-19.712793733681462
2020-09,P021,696,53,32155200,Boom Cylinder BC-400,Hydraulic,615.0,13.170731707317074
2020-10,P021,574,51,26518800,Boom Cylinder BC-400,Hydraulic,696.0,-17.52873563218391
2020-11,P021,561,46,25918200,Boom Cylinder BC-400,Hydraulic,574.0,-2.264808362369338
2020-12,P021,885,75,40887000,Boom Cylinder BC-400,Hydraulic,561.0,57.75401069518716
2021-01,P021,628,51,29013600,Boom Cylinder BC-400,Hydraulic,885.0,-29.039548022598872
2021-02,P021,750,63,34650000,Boom Cylinder BC-400,Hydraulic,628.0,19.426751592356688
2021-03,P021,528,44,24393600,Boom Cylinder BC-400,Hydraulic,750.0,-29.599999999999998
2021-04,P021,714,52,32986800,Boom Cylinder BC-400,Hydraulic,528.0,35.22727272727273
2021-05,P021,924,64,42688800,Boom Cylinder BC-400,Hydraulic,714.0,29.411764705882355
2021-06,P021,433,40,20004600,Boom Cylinder BC-400,Hydraulic,924.0,-53.13852813852814
2021-07,P021,691,51,31924200,Boom Cylinder BC-400,Hydraulic,433.0,59.58429561200924
2021-08,P021,671,57,31000200,Boom Cylinder BC-400,Hydraulic,691.0,-2.894356005788712
2021-09,P021,619,59,28597800,Boom Cylinder BC-400,Hydraulic,671.0,-7.749627421758569
2021-10,P021,613,51,28320600,Boom Cylinder BC-400,Hydraulic,619.0,-0.9693053311793215
2021-11,P021,728,60,33633600,Boom Cylinder BC-400,Hydraulic,613.0,18.76019575856444
2021-12,P021,787,65,36359400,Boom Cylinder BC-400,Hydraulic,728.0,8.104395604395604
2022-01,P021,742,66,34280400,Boom Cylinder BC-400,Hydraulic,787.0,-5.717916137229987
2022-02,P021,474,44,21898800,Boom Cylinder BC-400,Hydraulic,742.0,-36.118598382749326
2022-03,P021,677,58,31277400,Boom Cylinder BC-400,Hydraulic,474.0,42.82700421940928
2022-04,P021,581,53,26842200,Boom Cylinder BC-400,Hydraulic,677.0,-14.180206794682423
2022-05,P021,890,62,41118000,Boom Cylinder BC-400,Hydraulic,581.0,53.184165232358005
2022-06,P021,679,60,31369800,Boom Cylinder BC-400,Hydraulic,890.0,-23.70786516853933
2022-07,P021,603,50,27858600,Boom Cylinder BC-400,Hydraulic,679.0,-11.192930780559648
2022-08,P021,583,53,26934600,Boom Cylinder BC-400,Hydraulic,603.0,-3.316749585406302
2022-09,P021,666,52,30769200,Boom Cylinder BC-400,Hydraulic,583.0,14.236706689536879
2022-10,P021,636,62,29383200,Boom Cylinder BC-400,Hydraulic,666.0,-4.504504504504505
2022-11,P021,655,54,30261000,Boom Cylinder BC-400,Hydraulic,636.0,2.9874213836477987
2022-12,P021,744,66,34372800,Boom Cylinder BC-400,Hydraulic,655.0,13.587786259541984
2023-01,P021,642,55,29660400,Boom Cylinder BC-400,Hydraulic,744.0,-13.709677419354838
2023-02,P021,491,47,22684200,Boom Cylinder BC-400,Hydraulic,642.0,-23.5202492211838
2023-03,P021,610,56,28182000,Boom Cylinder BC-400,Hydraulic,491.0,24.236252545824847
2023-04,P021,596,55,27535200,Boom Cylinder BC-400,Hydraulic,610.0,-2.2950819672131146
2023-05,P021,584,50,26980800,Boom Cylinder BC-400,Hydraulic,596.0,-2.013422818791946
2023-06,P021,785,65,36267000,Boom Cylinder BC-400,Hydraulic,584.0,34.417808219178085
2023-07,P021,620,56,28644000,Boom Cylinder BC-400,Hydraulic,785.0,-21.019108280254777
2023-08,P021,537,44,24809400,Boom Cylinder BC-400,Hydraulic,620.0,-13.38709677419355
2023-09,P021,628,56,29013600,Boom Cylinder BC-400,Hydraulic,537.0,16.945996275605214
2023-10,P021,521,54,24070200,Boom Cylinder BC-400,Hydraulic,628.0,-17.038216560509554
2023-11,P021,596,47,27535200,Boom Cylinder BC-400,Hydraulic,521.0,14.39539347408829
2023-12,P021,540,50,24948000,Boom Cylinder BC-400,Hydraulic,596.0,-9.395973154362416
2024-01,P021,708,58,32709600,Boom Cylinder BC-400,Hydraulic,540.0,31.11111111111111
2024-02,P021,734,52,33910800,Boom Cylinder BC-400,Hydraulic,708.0,3.672316384180791
2024-03,P021,800,62,36960000,Boom Cylinder BC-400,Hydraulic,734.0,8.991825613079019
2024-04,P021,585,45,27027000,Boom Cylinder BC-400,Hydraulic,800.0,-26.875
2024-05,P021,403,37,18618600,Boom Cylinder BC-400,Hydraulic,585.0,-31.11111111111111
2024-06,P021,890,65,41118000,Boom Cylinder BC-400,Hydraulic,403.0,120.84367245657567
2024-07,P021,642,56,29660400,Boom Cylinder BC-400,Hydraulic,890.0,-27.86516853932584
2024-08,P021,632,58,29198400,Boom Cylinder BC-400,Hydraulic,642.0,-1.557632398753894
2024-09,P021,537,48,24809400,Boom Cylinder BC-400,Hydraulic,632.0,-15.031645569620252
2024-10,P021,607,46,28043400,Boom Cylinder BC-400,Hydraulic,537.0,13.03538175046555
2024-11,P021,702,56,32432400,Boom Cylinder BC-400,Hydraulic,607.0,15.650741350906095
2024-12,P021,545,44,25179000,Boom Cylinder BC-400,Hydraulic,702.0,-22.364672364672362
2019-01,P022,731,57,12353900,Control Valve CV-75,Hydraulic,,
2019-02,P022,469,43,7926100,Control Valve CV-75,Hydraulic,731.0,-35.841313269493845
2019-03,P022,556,52,9396400,Control Valve CV-75,Hydraulic,469.0,18.550106609808104
2019-04,P022,708,54,11965200,Control Valve CV-75,Hydraulic,556.0,27.33812949640288
2019-05,P022,709,56,11982100,Control Valve CV-75,Hydraulic,708.0,0.14124293785310735
2019-06,P022,656,60,11086400,Control Valve CV-75,Hydraulic,709.0,-7.475317348377997
2019-07,P022,895,66,15125500,Control Valve CV-75,Hydraulic,656.0,36.43292682926829
2019-08,P022,726,61,12269400,Control Valve CV-75,Hydraulic,895.0,-18.88268156424581
2019-09,P022,735,58,12421500,Control Valve CV-75,Hydraulic,726.0,1.2396694214876034
2019-10,P022,586,50,9903400,Control Valve CV-75,Hydraulic,735.0,-20.272108843537413
2019-11,P022,637,61,10765300,Control Valve CV-75,Hydraulic,586.0,8.70307167235495
2019-12,P022,617,52,10427300,Control Valve CV-75,Hydraulic,637.0,-3.139717425431711
2020-01,P022,464,50,7841600,Control Valve CV-75,Hydraulic,617.0,-24.79740680713128
2020-02,P022,570,50,9633000,Control Valve CV-75,Hydraulic,464.0,22.844827586206897
2020-03,P022,677,59,11441300,Control Valve CV-75,Hydraulic,570.0,18.771929824561404
2020-04,P022,515,48,8703500,Control Valve CV-75,Hydraulic,677.0,-23.929098966026586
2020-05,P022,589,58,9954100,Control Valve CV-75,Hydraulic,515.0,14.36893203883495
2020-06,P022,592,51,10004800,Control Valve CV-75,Hydraulic,589.0,0.5093378607809848
2020-07,P022,790,71,13351000,Control Valve CV-75,Hydraulic,592.0,33.44594594594595
2020-08,P022,634,60,10714600,Control Valve CV-75,Hydraulic,790.0,-19.746835443037973
