customer_id,first_purchase_date,last_purchase_date,delivered_order_count,total_revenue,average_order_value,customer_lifetime_days,customer_lifetime_years,effective_lifetime_years,orders_per_year,historical_clv,annual_customer_value,estimated_lifetime_years,estimated_lifetime_value,future_value_estimate,clv_to_revenue_ratio,customer_type,industry_segment,region,clv_value_class,customer_lifetime_class,clv_percentile,frequency_percentile,revenue_percentile,clv_priority_score,clv_priority_class,clv_priority_rank
C0112,2019-02-27,2024-12-01,33,46248326.6,1401464.44,2135,5.85,5.85,5.65,46248326.6,7912038.08,5.0,39560190.38,-6688136.22,0.86,Fleet Owner,Mining,South,Low Value,Long-Term Customer,16.8,31.8,16.8,19.8,Standard Priority Customer,410
C0391,2019-01-14,2024-11-30,33,47080496.4,1426681.71,2179,5.97,5.97,5.53,47080496.4,7891762.88,5.0,39458814.39,-7621682.01,0.84,Government,Construction,West,Low Value,Long-Term Customer,16.2,27.9,19.4,19.5,Standard Priority Customer,411
C0218,2019-02-02,2024-10-16,36,44324901.0,1231247.25,2160,5.91,5.91,6.09,44324901.0,7495217.63,5.0,37476088.17,-6848812.83,0.85,Fleet Owner,Construction,West,Low Value,Long-Term Customer,10.8,51.6,12.2,19.38,Standard Priority Customer,412
C0243,2019-11-20,2024-12-10,28,42431751.6,1515419.7,1869,5.12,5.12,5.47,42431751.6,8292240.38,5.0,41461201.9,-970549.7,0.98,Government,Construction,North,Low Value,Long-Term Customer,23.2,24.4,9.4,19.3,Standard Priority Customer,413
C0351,2019-03-29,2024-09-12,34,44776790.6,1316964.43,2105,5.76,5.76,5.9,44776790.6,7769464.5,5.0,38847322.49,-5929468.11,0.87,Corporate,Rental,East,Low Value,Long-Term Customer,13.2,42.4,13.8,19.22,Standard Priority Customer,414
C0418,2019-03-18,2024-11-14,30,47167025.6,1572234.19,2116,5.79,5.79,5.18,47167025.6,8141661.67,5.0,40708308.37,-6458717.23,0.86,Government,Mining,West,Low Value,Long-Term Customer,19.6,16.0,20.2,19.06,Standard Priority Customer,415
C0122,2019-01-12,2024-11-05,31,48051119.4,1550036.11,2181,5.97,5.97,5.19,48051119.4,8047075.36,5.0,40235376.8,-7815742.6,0.84,Dealer,Rental,North East,Low Value,Long-Term Customer,18.4,16.3,21.6,18.94,Standard Priority Customer,416
C0020,2019-01-26,2024-10-17,37,42586254.6,1150979.85,2167,5.93,5.93,6.24,42586254.6,7177955.46,5.0,35889777.32,-6696477.28,0.84,Dealer,Logistics,East,Low Value,Long-Term Customer,8.8,57.3,10.2,18.92,Standard Priority Customer,417
C0474,2019-01-11,2024-11-07,30,48230361.0,1607678.7,2182,5.97,5.97,5.02,48230361.0,8073391.09,5.0,40366955.44,-7863405.56,0.84,Government,Logistics,West,Low Value,Long-Term Customer,18.8,12.0,23.2,18.76,Standard Priority Customer,418
C0019,2019-01-19,2024-12-10,37,42528118.4,1149408.61,2174,5.95,5.95,6.22,42528118.4,7145076.01,5.0,35725380.05,-6802738.35,0.84,Government,Logistics,East,Low Value,Long-Term Customer,8.4,56.4,9.8,18.42,Standard Priority Customer,419
C0265,2019-02-19,2024-09-27,29,47931619.6,1652814.47,2143,5.87,5.87,4.94,47931619.6,8169399.93,5.0,40846999.67,-7084619.93,0.85,Retail,Mining,West,Low Value,Long-Term Customer,20.0,10.0,21.4,18.42,Standard Priority Customer,420
C0316,2019-03-08,2024-09-22,33,45390754.0,1375477.39,2126,5.82,5.82,5.67,45390754.0,7798199.86,5.0,38990999.29,-6399754.71,0.86,Dealer,Manufacturing,East,Low Value,Long-Term Customer,14.0,33.6,15.2,18.28,Standard Priority Customer,421
C0079,2019-01-25,2024-11-28,31,47175266.2,1521782.78,2168,5.94,5.94,5.22,47175266.2,7947770.29,5.0,39738851.43,-7436414.77,0.84,Retail,Rental,North,Low Value,Long-Term Customer,17.4,17.2,20.4,18.26,Standard Priority Customer,422
C0431,2019-06-09,2024-07-05,28,45787279.2,1635259.97,2033,5.57,5.57,5.03,45787279.2,8226170.06,5.0,41130850.29,-4656428.91,0.9,Government,Logistics,West,Low Value,Long-Term Customer,21.4,12.4,16.0,17.98,Standard Priority Customer,423
C0147,2019-07-21,2024-12-22,30,44007572.2,1466919.07,1991,5.45,5.45,5.5,44007572.2,8073212.33,5.0,40366061.64,-3641510.56,0.92,Dealer,Rental,North,Low Value,Long-Term Customer,18.6,25.4,12.0,17.98,Standard Priority Customer,424
C0298,2019-01-05,2024-11-20,33,46771231.0,1417310.03,2188,5.99,5.99,5.51,46771231.0,7807674.64,5.0,39038373.22,-7732857.78,0.83,Fleet Owner,Construction,South,Low Value,Long-Term Customer,14.4,26.1,18.0,17.82,Standard Priority Customer,425
C0332,2019-01-19,2024-11-11,35,44566684.4,1273333.84,2174,5.95,5.95,5.88,44566684.4,7487571.98,5.0,37437859.88,-7128824.52,0.84,Corporate,Mining,South,Low Value,Long-Term Customer,10.6,41.1,13.2,17.48,Standard Priority Customer,426
C0423,2019-02-25,2024-11-09,30,46894840.4,1563161.35,2137,5.85,5.85,5.13,46894840.4,8015133.58,5.0,40075667.89,-6819172.51,0.85,Dealer,Infrastructure,South,Low Value,Long-Term Customer,18.0,14.5,18.2,17.36,Standard Priority Customer,427
C0441,2019-01-17,2024-10-19,31,47045233.8,1517588.19,2176,5.96,5.96,5.2,47045233.8,7896724.1,5.0,39483620.51,-7561613.29,0.84,Dealer,Construction,North,Low Value,Long-Term Customer,16.4,16.6,19.2,17.28,Standard Priority Customer,428
C0484,2019-01-30,2024-11-10,27,48200851.6,1785216.73,2163,5.92,5.92,4.56,48200851.6,8139325.5,5.0,40696627.48,-7504224.12,0.84,Fleet Owner,Mining,West,Low Value,Long-Term Customer,19.4,4.0,22.6,17.28,Standard Priority Customer,429
C0097,2019-03-22,2024-12-16,26,47499351.2,1826898.12,2112,5.78,5.78,4.5,47499351.2,8214553.99,5.0,41072769.95,-6426581.25,0.86,Corporate,Construction,West,Low Value,Long-Term Customer,20.8,2.6,20.6,17.1,Standard Priority Customer,430
C0344,2019-01-04,2024-06-17,28,48151864.0,1719709.43,2189,5.99,5.99,4.67,48151864.0,8034476.17,5.0,40172380.83,-7979483.17,0.83,Fleet Owner,Mining,West,Low Value,Long-Term Customer,18.2,6.0,22.2,16.96,Standard Priority Customer,431
C0402,2019-01-25,2024-07-12,35,43498305.199999996,1242808.72,2168,5.94,5.94,5.9,43498305.2,7328300.73,5.0,36641503.63,-6856801.57,0.84,Fleet Owner,Rental,South,Low Value,Long-Term Customer,9.8,42.0,11.4,16.72,Standard Priority Customer,432
C0179,2019-05-20,2024-07-21,32,43222736.0,1350710.5,2053,5.62,5.62,5.69,43222736.0,7689773.17,5.0,38448865.86,-4773870.14,0.89,Government,Infrastructure,South,Low Value,Long-Term Customer,12.6,34.2,10.8,16.38,Standard Priority Customer,433
C0104,2019-04-06,2024-12-30,34,42120081.4,1238825.92,2097,5.74,5.74,5.92,42120081.4,7336366.11,5.0,36681830.55,-5438250.85,0.87,Fleet Owner,Infrastructure,South,Low Value,Long-Term Customer,10.0,43.0,9.2,16.36,Standard Priority Customer,434
C0382,2019-04-17,2024-11-19,33,42929317.0,1300888.39,2086,5.71,5.71,5.78,42929317.0,7516746.42,5.0,37583732.11,-5345584.89,0.88,Retail,Manufacturing,South,Low Value,Long-Term Customer,11.2,37.3,10.6,16.24,Standard Priority Customer,435
C0267,2019-03-07,2024-03-25,29,46440405.199999996,1601393.28,2127,5.82,5.82,4.98,46440405.2,7974780.44,5.0,39873902.21,-6566502.99,0.86,Fleet Owner,Infrastructure,South,Low Value,Long-Term Customer,17.6,10.6,17.6,16.2,Standard Priority Customer,436
C0208,2019-01-20,2024-12-30,30,46904115.8,1563470.53,2173,5.95,5.95,5.04,46904115.8,7883906.26,5.0,39419531.28,-7484584.52,0.84,Fleet Owner,Logistics,North,Low Value,Long-Term Customer,16.0,12.7,18.6,16.12,Standard Priority Customer,437
C0404,2019-02-10,2024-12-26,31,46035794.4,1485025.63,2152,5.89,5.89,5.26,46035794.4,7813463.71,5.0,39067318.55,-6968475.85,0.85,Government,Mining,West,Low Value,Long-Term Customer,14.6,18.0,16.4,15.82,Standard Priority Customer,438
C0094,2019-01-18,2024-09-20,31,46343009.2,1494935.78,2175,5.95,5.95,5.21,46343009.2,7782429.48,5.0,38912147.38,-7430861.82,0.84,Corporate,Logistics,West,Low Value,Long-Term Customer,13.6,16.8,17.2,15.32,Standard Priority Customer,439
C0412,2019-04-20,2024-05-28,32,43246987.6,1351468.36,2083,5.7,5.7,5.61,43246987.6,7583275.19,5.0,37916375.95,-5330611.65,0.88,Corporate,Infrastructure,East,Low Value,Long-Term Customer,11.6,31.0,11.0,15.3,Standard Priority Customer,440
C0283,2019-04-14,2024-09-04,31,44490975.8,1435192.77,2089,5.72,5.72,5.42,44490975.8,7778999.0,5.0,38894995.0,-5595980.8,0.87,Retail,Logistics,North,Low Value,Long-Term Customer,13.4,23.4,13.0,15.28,Standard Priority Customer,441
C0437,2019-02-09,2024-12-21,30,46199550.2,1539985.01,2153,5.89,5.89,5.09,46199550.2,7837615.29,5.0,39188076.43,-7011473.77,0.85,Dealer,Mining,West,Low Value,Long-Term Customer,14.8,13.2,16.6,15.02,Standard Priority Customer,442
C0053,2019-05-16,2024-09-18,27,45016037.4,1667260.64,2057,5.63,5.63,4.79,45016037.4,7993246.31,5.0,39966231.55,-5049805.85,0.89,Fleet Owner,Construction,North,Low Value,Long-Term Customer,17.8,7.6,14.4,14.74,Standard Priority Customer,443
C0452,2019-03-05,2024-12-27,35,40090449.2,1145441.41,2129,5.83,5.83,6.0,40090449.2,6877894.11,5.0,34389470.57,-5700978.63,0.86,Fleet Owner,Mining,South,Low Value,Long-Term Customer,6.4,46.0,6.8,14.44,Standard Priority Customer,444
C0226,2019-01-22,2024-09-28,26,47025541.0,1808674.65,2171,5.94,5.94,4.37,47025541.0,7911597.81,5.0,39557989.06,-7467551.94,0.84,Dealer,Logistics,West,Low Value,Long-Term Customer,16.6,1.4,18.8,14.22,Standard Priority Customer,445
C0212,2019-02-01,2024-08-23,31,45262151.0,1460069.39,2161,5.92,5.92,5.24,45262151.0,7650162.26,5.0,38250811.32,-7011339.68,0.85,Retail,Infrastructure,North East,Low Value,Long-Term Customer,12.2,17.8,14.8,14.1,Standard Priority Customer,446
C0115,2019-05-07,2024-11-28,29,44357793.6,1529579.09,2066,5.66,5.66,5.13,44357793.6,7842054.27,5.0,39210271.33,-5147522.27,0.88,Fleet Owner,Mining,South,Low Value,Long-Term Customer,15.0,14.2,12.4,14.06,Standard Priority Customer,447
C0229,2019-05-15,2024-11-29,28,44419985.8,1586428.06,2058,5.63,5.63,4.97,44419985.8,7883576.2,5.0,39417880.99,-5002104.81,0.89,Government,Mining,East,Low Value,Long-Term Customer,15.8,10.2,12.6,13.72,Standard Priority Customer,448
C0350,2019-05-03,2024-11-25,32,41227777.0,1288368.03,2070,5.67,5.67,5.65,41227777.0,7274611.38,5.0,36373056.88,-4854720.12,0.88,Dealer,Logistics,North East,Low Value,Long-Term Customer,9.6,32.0,7.8,13.54,Standard Priority Customer,449
C0150,2019-07-12,2024-11-09,30,41608958.8,1386965.29,2000,5.48,5.48,5.48,41608958.8,7598836.1,5.0,37994180.5,-3614778.3,0.91,Fleet Owner,Manufacturing,West,Low Value,Long-Term Customer,11.8,24.6,8.4,13.34,Standard Priority Customer,450
C0336,2019-04-29,2024-09-26,33,39095696.4,1184718.07,2074,5.68,5.68,5.81,39095696.4,6885102.75,5.0,34425513.77,-4670182.63,0.88,Government,Rental,East,Low Value,Long-Term Customer,6.8,38.4,5.6,12.76,Standard Priority Customer,451
C0454,2019-02-08,2024-11-14,33,41820500.6,1267287.9,2154,5.9,5.9,5.6,41820500.6,7091428.9,5.0,35457144.49,-6363356.11,0.85,Government,Mining,West,Low Value,Long-Term Customer,7.8,30.6,8.6,12.6,Standard Priority Customer,452
C0248,2019-01-10,2024-12-04,30,45208412.0,1506947.07,2183,5.98,5.98,5.02,45208412.0,7564073.51,5.0,37820367.57,-7388044.43,0.84,Fleet Owner,Rental,West,Low Value,Long-Term Customer,11.4,11.8,14.6,12.44,Standard Priority Customer,453
C0317,2019-01-17,2024-12-25,32,43291415.2,1352856.72,2176,5.96,5.96,5.37,43291415.2,7266631.16,5.0,36333155.79,-6958259.41,0.84,Corporate,Manufacturing,South,Low Value,Long-Term Customer,9.4,21.2,11.2,12.3,Standard Priority Customer,454
C0430,2019-03-08,2024-10-11,27,44879330.8,1662197.44,2126,5.82,5.82,4.64,44879330.8,7710336.58,5.0,38551682.91,-6327647.89,0.86,Retail,Manufacturing,West,Low Value,Long-Term Customer,13.0,5.4,14.0,11.78,Standard Priority Customer,455
C0204,2019-05-20,2024-12-08,31,39880662.0,1286472.97,2053,5.62,5.62,5.52,39880662.0,7095183.53,5.0,35475917.67,-4404744.33,0.89,Retail,Rental,South,Low Value,Long-Term Customer,8.0,26.6,6.6,11.3,Standard Priority Customer,456
C0078,2019-01-31,2024-06-22,31,42565724.6,1373087.89,2162,5.92,5.92,5.24,42565724.6,7191087.38,5.0,35955436.89,-6610287.71,0.84,Dealer,Rental,South,Low Value,Long-Term Customer,9.0,17.6,10.0,11.02,Standard Priority Customer,457
C0118,2019-02-03,2024-12-10,32,41835680.2,1307365.01,2159,5.91,5.91,5.41,41835680.2,7077573.97,5.0,35387869.83,-6447810.37,0.85,Retail,Rental,South,Low Value,Long-Term Customer,7.2,23.2,8.8,10.88,Standard Priority Customer,458
C0034,2019-01-05,2024-10-06,32,42477752.2,1327429.76,2188,5.99,5.99,5.34,42477752.2,7090950.18,5.0,35454750.89,-7023001.31,0.83,Government,Construction,West,Low Value,Long-Term Customer,7.6,20.5,9.6,10.78,Standard Priority Customer,459
C0143,2019-01-11,2024-08-02,27,44644618.2,1653504.38,2182,5.97,5.97,4.52,44644618.2,7473165.35,5.0,37365826.76,-7278791.44,0.84,Corporate,Infrastructure,South,Low Value,Long-Term Customer,10.4,3.4,13.4,9.9,Standard Priority Customer,460
C0137,2019-06-13,2024-06-10,21,42806442.6,2038402.03,2029,5.56,5.56,3.78,42806442.6,7705792.59,5.0,38528962.94,-4277479.66,0.9,Dealer,Infrastructure,South,Low Value,Long-Term Customer,12.8,0.2,10.4,9.56,Standard Priority Customer,461
C0500,2019-01-06,2024-12-07,27,44474866.6,1647217.28,2187,5.99,5.99,4.51,44474866.6,7427729.78,5.0,37138648.89,-7336217.71,0.84,Corporate,Infrastructure,East,Low Value,Long-Term Customer,10.2,3.0,12.8,9.54,Standard Priority Customer,462
C0366,2019-03-09,2024-10-26,26,43711261.800000004,1681202.38,2125,5.82,5.82,4.47,43711261.8,7513194.53,5.0,37565972.64,-6145289.16,0.86,Corporate,Logistics,East,Low Value,Long-Term Customer,11.0,2.4,11.8,9.52,Standard Priority Customer,463
C0145,2019-04-01,2024-12-29,33,34445949.4,1043816.65,2102,5.75,5.75,5.73,34445949.4,5985434.36,5.0,29927171.78,-4518777.62,0.87,Retail,Construction,West,Low Value,Long-Term Customer,2.4,35.8,2.4,9.08,Standard Priority Customer,464
C0322,2019-04-10,2024-12-10,28,40996678.0,1464167.07,2093,5.73,5.73,4.89,40996678.0,7154341.44,5.0,35771707.21,-5224970.79,0.87,Government,Construction,West,Low Value,Long-Term Customer,8.6,9.4,7.6,8.46,Standard Priority Customer,465
C0352,2019-02-23,2024-11-11,30,40262666.2,1342088.87,2139,5.86,5.86,5.12,40262666.2,6875146.72,5.0,34375733.59,-5886932.61,0.85,Corporate,Mining,South,Low Value,Long-Term Customer,6.2,14.0,7.2,8.06,Standard Priority Customer,466
C0007,2019-05-08,2024-11-03,31,36509378.2,1177721.88,2065,5.65,5.65,5.48,36509378.2,6457651.52,5.0,32288257.6,-4221120.6,0.88,Corporate,Manufacturing,West,Low Value,Long-Term Customer,4.2,24.8,3.0,7.96,Standard Priority Customer,467
C0334,2019-01-03,2024-08-24,33,37526956.6,1137180.5,2190,6.0,6.0,5.5,37526956.6,6258776.67,5.0,31293883.33,-6233073.27,0.83,Corporate,Mining,South,Low Value,Long-Term Customer,3.2,25.6,3.8,7.86,Standard Priority Customer,468
C0182,2019-03-03,2024-08-03,29,40856091.0,1408830.72,2131,5.83,5.83,4.97,40856091.0,7002668.81,5.0,35013344.06,-5842746.94,0.86,Dealer,Infrastructure,East,Low Value,Long-Term Customer,7.0,10.4,7.4,7.8,Standard Priority Customer,469
C0473,2019-03-04,2024-11-15,26,42018356.8,1616090.65,2130,5.83,5.83,4.46,42018356.8,7205260.48,5.0,36026302.4,-5992054.4,0.86,Government,Rental,South,Low Value,Long-Term Customer,9.2,2.0,9.0,7.7,Standard Priority Customer,470
C0392,2019-02-11,2024-12-12,31,38571708.8,1244248.67,2151,5.89,5.89,5.26,38571708.8,6549659.06,5.0,32748295.3,-5823413.5,0.85,Fleet Owner,Logistics,East,Low Value,Long-Term Customer,5.0,18.2,4.8,7.58,Standard Priority Customer,471
C0309,2019-03-04,2024-12-17,31,38065991.6,1227935.21,2130,5.83,5.83,5.32,38065991.6,6527513.35,5.0,32637566.74,-5428424.86,0.86,Government,Manufacturing,West,Low Value,Long-Term Customer,4.6,19.8,4.4,7.58,Standard Priority Customer,472
C0014,2019-03-05,2024-12-21,27,41523847.6,1537920.28,2129,5.83,5.83,4.63,41523847.6,7123807.11,5.0,35619035.55,-5904812.05,0.86,Fleet Owner,Construction,East,Low Value,Long-Term Customer,8.2,5.2,8.0,7.54,Standard Priority Customer,473
C0117,2019-01-01,2024-08-12,31,38951277.4,1256492.82,2192,6.0,6.0,5.17,38951277.4,6490398.75,5.0,32451993.77,-6499283.63,0.83,Government,Mining,North East,Low Value,Long-Term Customer,4.4,15.6,5.2,6.88,Standard Priority Customer,474
C0091,2019-01-09,2024-09-07,30,39090471.8,1303015.73,2184,5.98,5.98,5.02,39090471.8,6537451.84,5.0,32687259.21,-6403212.59,0.84,Retail,Construction,South,Low Value,Long-Term Customer,4.8,11.6,5.4,6.34,Standard Priority Customer,475
C0339,2019-05-01,2024-08-16,24,40193008.4,1674708.68,2072,5.67,5.67,4.23,40193008.4,7085181.62,5.0,35425908.1,-4767100.3,0.88,Fleet Owner,Logistics,South,Low Value,Long-Term Customer,7.4,0.8,7.0,5.96,Standard Priority Customer,476
C0388,2019-03-21,2024-12-12,27,39389408.6,1458866.99,2113,5.79,5.79,4.67,39389408.6,6808793.89,5.0,34043969.45,-5345439.15,0.86,Fleet Owner,Infrastructure,West,Low Value,Long-Term Customer,6.0,5.7,5.8,5.88,Standard Priority Customer,477
C0151,2019-03-03,2024-11-28,27,39556960.6,1465072.61,2131,5.83,5.83,4.63,39556960.6,6779999.93,5.0,33899999.67,-5656960.93,0.86,Government,Infrastructure,East,Low Value,Long-Term Customer,5.6,5.0,6.2,5.66,Standard Priority Customer,478
C0144,2019-04-02,2024-08-23,25,39589546.2,1583581.85,2101,5.75,5.75,4.35,39589546.2,6882475.84,5.0,34412379.22,-5177166.98,0.87,Fleet Owner,Construction,West,Low Value,Long-Term Customer,6.6,1.2,6.4,5.46,Standard Priority Customer,479
C0170,2019-03-21,2024-12-20,27,38882680.4,1440099.27,2113,5.79,5.79,4.67,38882680.4,6721201.62,5.0,33606008.08,-5276672.32,0.86,Government,Construction,South,Low Value,Long-Term Customer,5.2,5.7,5.0,5.24,Standard Priority Customer,480
C0139,2019-03-13,2024-10-31,29,37337910.0,1287514.14,2121,5.81,5.81,4.99,37337910.0,6429831.04,5.0,32149155.18,-5188754.82,0.86,Government,Mining,West,Low Value,Long-Term Customer,3.8,11.0,3.6,5.18,Standard Priority Customer,481
C0487,2019-03-08,2024-03-18,26,39512216.0,1519700.62,2126,5.82,5.82,4.47,39512216.0,6788258.18,5.0,33941290.91,-5570925.09,0.86,Dealer,Mining,South,Low Value,Long-Term Customer,5.8,2.2,6.0,5.14,Standard Priority Customer,482
C0028,2019-01-22,2024-11-13,29,38208624.0,1317538.76,2171,5.94,5.94,4.88,38208624.0,6428235.8,5.0,32141178.99,-6067445.01,0.84,Retail,Infrastructure,South,Low Value,Long-Term Customer,3.6,9.2,4.6,5.02,Standard Priority Customer,483
C0238,2019-01-22,2024-03-25,30,36717219.2,1223907.31,2171,5.94,5.94,5.05,36717219.2,6177321.19,5.0,30886605.97,-5830613.23,0.84,Corporate,Construction,South,Low Value,Long-Term Customer,2.6,13.0,3.4,4.92,Standard Priority Customer,484
C0271,2019-06-05,2024-11-26,24,37757473.800000004,1573228.08,2037,5.58,5.58,4.3,37757473.8,6770209.77,5.0,33851048.86,-3906424.94,0.9,Corporate,Infrastructure,South,Low Value,Long-Term Customer,5.4,1.0,4.2,4.16,Standard Priority Customer,485
C0177,2019-04-01,2024-12-25,28,35762840.4,1277244.3,2102,5.75,5.75,4.87,35762840.4,6214261.4,5.0,31071306.98,-4691533.42,0.87,Dealer,Construction,West,Low Value,Long-Term Customer,2.8,8.8,2.8,4.0,Standard Priority Customer,486
C0125,2019-02-17,2024-12-09,30,31904862.6,1063495.42,2145,5.87,5.87,5.11,31904862.6,5432751.08,5.0,27163755.4,-4741107.2,0.85,Government,Mining,West,Low Value,Long-Term Customer,1.6,13.6,1.4,3.94,Standard Priority Customer,487
C0061,2019-01-29,2024-09-08,29,33890240.0,1168628.97,2164,5.92,5.92,4.89,33890240.0,5720152.57,5.0,28600762.85,-5289477.15,0.84,Dealer,Construction,West,Low Value,Long-Term Customer,2.2,9.6,2.2,3.68,Standard Priority Customer,488
C0479,2019-02-22,2024-10-08,26,37716131.0,1450620.42,2140,5.86,5.86,4.44,37716131.0,6437297.59,5.0,32186487.96,-5529643.04,0.85,Retail,Construction,West,Low Value,Long-Term Customer,4.0,1.6,4.0,3.52,Standard Priority Customer,489
C0279,2019-05-12,2024-11-12,26,35292218.0,1357393.0,2061,5.64,5.64,4.61,35292218.0,6254479.68,5.0,31272398.41,-4019819.59,0.89,Dealer,Rental,West,Low Value,Long-Term Customer,3.0,4.4,2.6,3.16,Standard Priority Customer,490
C0262,2019-02-26,2024-12-04,26,36628894.0,1408803.62,2136,5.85,5.85,4.45,36628894.0,6263437.98,5.0,31317189.92,-5311704.08,0.85,Corporate,Logistics,North,Low Value,Long-Term Customer,3.4,1.8,3.2,3.02,Standard Priority Customer,491
C0303,2019-04-05,2024-12-01,27,32465859.599999998,1202439.24,2098,5.74,5.74,4.7,32465859.6,5652123.56,5.0,28260617.78,-4205241.82,0.87,Corporate,Mining,West,Low Value,Long-Term Customer,2.0,7.0,2.0,3.0,Standard Priority Customer,492
C0183,2019-02-03,2024-12-05,27,32313901.0,1196811.15,2159,5.91,5.91,4.57,32313901.0,5466721.79,5.0,27333608.94,-4980292.06,0.85,Government,Mining,West,Low Value,Long-Term Customer,1.8,4.2,1.8,2.28,Standard Priority Customer,493
C0174,2019-01-11,2024-12-03,29,29793255.0,1027353.62,2182,5.97,5.97,4.85,29793255.0,4987161.5,5.0,24935807.49,-4857447.51,0.84,Government,Mining,West,Low Value,Long-Term Customer,0.4,8.4,0.4,2.0,Standard Priority Customer,494
C0456,2019-02-23,2024-10-16,27,31514609.0,1167207.74,2139,5.86,5.86,4.61,31514609.0,5381351.54,5.0,26906757.68,-4607851.32,0.85,Corporate,Mining,North,Low Value,Long-Term Customer,1.4,4.6,1.2,1.98,Standard Priority Customer,495
C0353,2019-01-16,2024-10-08,27,31979908.6,1184441.06,2177,5.96,5.96,4.53,31979908.6,5365485.35,5.0,26827426.77,-5152481.83,0.84,Dealer,Manufacturing,North,Low Value,Long-Term Customer,1.2,3.8,1.6,1.84,Standard Priority Customer,496
C0292,2019-01-11,2024-04-28,27,30979627.8,1147393.62,2182,5.97,5.97,4.52,30979627.8,5185751.17,5.0,25928755.85,-5050871.95,0.84,Corporate,Rental,Central,Low Value,Long-Term Customer,0.8,3.4,0.8,1.32,Standard Priority Customer,497
C0180,2019-01-04,2024-12-10,27,30093537.8,1114575.47,2189,5.99,5.99,4.51,30093537.8,5021317.81,5.0,25106589.04,-4986948.76,0.83,Fleet Owner,Logistics,South,Low Value,Long-Term Customer,0.6,2.8,0.6,1.04,Standard Priority Customer,498
C0108,2019-01-03,2024-12-29,24,31126705.0,1296946.04,2190,6.0,6.0,4.0,31126705.0,5191337.44,5.0,25956687.22,-5170017.78,0.83,Corporate,Rental,North,Low Value,Long-Term Customer,1.0,0.4,1.0,0.88,Standard Priority Customer,499
C0347,2019-03-04,2024-12-03,24,22536660.4,939027.52,2130,5.83,5.83,4.12,22536660.4,3864561.13,5.0,19322805.66,-3213854.74,0.86,Retail,Mining,North,Low Value,Long-Term Customer,0.2,0.6,0.2,0.28,Standard Priority Customer,500
