customer_id,customer_type,industry_segment,region,payment_terms,customer_rating,credit_limit,current_balance,credit_utilisation_pct,credit_utilisation_class,payment_count,total_payment_amount,average_payment_amount,payment_methods_used,first_payment_date,last_payment_date,balance_to_payment_ratio,payment_activity_class,payment_behaviour_class,credit_risk_score,credit_risk_class,credit_risk_priority_score,credit_risk_rank,credit_action_focus
C0474,Government,Logistics,West,Net 45,3,697497,64747,9.28,Low Credit Utilisation,38,41648070.08,1096001.84,5,2019-02-16,2024-12-22,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,16.86,427,Normal credit monitoring
C0229,Government,Mining,East,Net 45,3,543686,47129,8.67,Low Credit Utilisation,29,31904355.7,1100150.2,5,2019-05-21,2025-01-06,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,16.73,428,Normal credit monitoring
C0242,Government,Construction,South,Advance,3,568255,46526,8.19,Low Credit Utilisation,53,54457610.94,1027502.09,5,2019-04-15,2024-12-07,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,16.64,429,Normal credit monitoring
C0288,Dealer,Infrastructure,North,Net 30,3,279745,19656,7.03,Low Credit Utilisation,57,72443467.1,1270938.02,5,2019-04-15,2024-12-27,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,16.41,430,Normal credit monitoring
C0184,Retail,Rental,South,Net 15,3,47652,2668,5.6,Low Credit Utilisation,26,45056185.73,1732930.22,5,2019-06-27,2025-02-15,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,16.12,431,Normal credit monitoring
C0086,Retail,Construction,West,Net 60,3,32547,1770,5.44,Low Credit Utilisation,31,49122280.94,1584589.71,5,2019-03-07,2025-01-03,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,16.09,432,Normal credit monitoring
C0111,Corporate,Construction,South,Net 15,3,332240,18012,5.42,Low Credit Utilisation,35,41816917.04,1194769.06,5,2019-07-25,2025-01-29,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,16.08,433,Normal credit monitoring
C0476,Fleet Owner,Infrastructure,North,Net 60,3,209985,8474,4.04,Low Credit Utilisation,42,67496587.8,1607061.61,5,2019-02-25,2024-11-01,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,15.81,434,Normal credit monitoring
C0399,Fleet Owner,Rental,South,Advance,3,384480,12371,3.22,Low Credit Utilisation,40,43045049.39,1076126.23,5,2019-03-03,2025-03-06,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,15.64,435,Normal credit monitoring
C0498,Fleet Owner,Construction,East,Net 30,3,502514,14738,2.93,Low Credit Utilisation,29,58050774.7,2001750.85,5,2019-04-25,2024-09-05,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,15.59,436,Normal credit monitoring
C0454,Government,Mining,West,Net 15,3,797861,13824,1.73,Low Credit Utilisation,33,30985080.07,938941.82,5,2019-03-19,2025-01-10,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,15.35,437,Normal credit monitoring
C0427,Corporate,Mining,West,Net 60,3,334941,5247,1.57,Low Credit Utilisation,45,39604608.77,880102.42,5,2019-02-18,2024-12-29,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,15.31,438,Normal credit monitoring
C0171,Fleet Owner,Construction,South,Net 15,3,687863,7826,1.14,Low Credit Utilisation,35,48082663.4,1373790.38,5,2019-06-20,2024-10-10,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,15.23,439,Normal credit monitoring
C0371,Retail,Rental,South,Net 15,3,20028,141,0.7,Low Credit Utilisation,58,70209953.37,1210516.44,5,2019-01-09,2025-01-03,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,15.14,440,Normal credit monitoring
C0420,Retail,Rental,South,Net 30,3,44758,199,0.44,Low Credit Utilisation,52,80773000.64,1553326.94,5,2019-04-15,2025-01-30,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,15.09,441,Normal credit monitoring
C0330,Retail,Infrastructure,East,Net 30,3,41835,63,0.15,Low Credit Utilisation,43,46905272.01,1090820.28,5,2019-04-06,2024-10-13,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,15.03,442,Normal credit monitoring
C0404,Government,Mining,West,Net 30,5,1177246,346690,29.45,Low Credit Utilisation,39,36464064.6,934976.02,5,2019-02-26,2025-02-14,0.01,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,5.89,443,Normal credit monitoring
C0251,Dealer,Mining,North,Advance,4,325375,94574,29.07,Low Credit Utilisation,41,59003196.37,1439102.35,5,2019-02-23,2024-09-26,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,5.81,444,Normal credit monitoring
C0019,Government,Logistics,East,Net 15,5,678408,196058,28.9,Low Credit Utilisation,46,40704326.15,884876.66,5,2019-01-30,2025-01-06,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,5.78,445,Normal credit monitoring
C0266,Fleet Owner,Rental,South,Advance,4,196336,54211,27.61,Low Credit Utilisation,41,42793138.67,1043735.09,5,2019-03-20,2024-12-11,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,5.52,446,Normal credit monitoring
C0129,Corporate,Mining,North,Net 45,5,902420,248703,27.56,Low Credit Utilisation,35,55943285.25,1598379.58,5,2019-06-23,2024-11-07,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,5.51,447,Normal credit monitoring
C0031,Government,Mining,East,Advance,4,661950,182414,27.56,Low Credit Utilisation,44,41259692.67,937720.29,5,2019-05-06,2024-10-11,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,5.51,448,Normal credit monitoring
C0148,Government,Construction,South,Net 15,4,1202629,329492,27.4,Low Credit Utilisation,45,48081349.03,1068474.42,5,2019-02-24,2025-01-04,0.01,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,5.48,449,Normal credit monitoring
C0298,Fleet Owner,Construction,South,Advance,4,229813,62180,27.06,Low Credit Utilisation,38,39420948.24,1037393.37,5,2019-02-03,2025-01-03,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,5.41,450,Normal credit monitoring
C0386,Retail,Construction,North,Net 30,4,31717,8568,27.01,Low Credit Utilisation,30,44086690.72,1469556.36,5,2019-05-28,2024-12-26,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,5.4,452,Normal credit monitoring
C0035,Dealer,Infrastructure,Central,Net 60,4,333126,90011,27.02,Low Credit Utilisation,48,39286400.21,818466.67,5,2019-02-09,2025-01-06,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,5.4,451,Normal credit monitoring
C0456,Corporate,Mining,North,Advance,4,265102,71426,26.94,Low Credit Utilisation,27,29232924.61,1082700.91,5,2019-04-05,2024-11-23,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,5.39,453,Normal credit monitoring
C0496,Government,Infrastructure,East,Net 15,5,993386,256383,25.81,Low Credit Utilisation,39,37763761.17,968301.57,5,2019-05-03,2025-02-05,0.01,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,5.16,454,Normal credit monitoring
C0440,Retail,Manufacturing,South,Net 30,5,17475,3995,22.86,Low Credit Utilisation,46,69184514.55,1504011.19,5,2019-03-22,2024-12-14,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,4.57,455,Normal credit monitoring
C0065,Corporate,Mining,West,Net 15,4,464475,104333,22.46,Low Credit Utilisation,46,47974514.67,1042924.23,5,2019-02-04,2025-02-11,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,4.49,456,Normal credit monitoring
C0319,Dealer,Mining,South,Net 30,5,396406,88680,22.37,Low Credit Utilisation,26,33637532.52,1293751.25,5,2019-07-01,2025-02-08,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,4.47,457,Normal credit monitoring
C0439,Dealer,Construction,South,Net 30,5,280679,62281,22.19,Low Credit Utilisation,40,38133744.71,953343.62,5,2019-04-17,2025-01-17,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,4.44,458,Normal credit monitoring
C0120,Fleet Owner,Construction,South,Net 30,5,416429,90596,21.76,Low Credit Utilisation,34,41695943.75,1226351.29,5,2019-03-01,2025-01-22,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,4.35,459,Normal credit monitoring
C0165,Fleet Owner,Manufacturing,North,Net 60,4,364580,79115,21.7,Low Credit Utilisation,56,61494409.67,1098114.46,5,2019-10-09,2025-03-20,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,4.34,460,Normal credit monitoring
C0189,Government,Manufacturing,South,Net 60,4,1168432,250217,21.41,Low Credit Utilisation,35,50017898.65,1429082.82,5,2019-04-08,2024-12-20,0.01,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,4.28,461,Normal credit monitoring
C0471,Fleet Owner,Logistics,West,Advance,5,601565,128183,21.31,Low Credit Utilisation,43,47041566.9,1093989.93,5,2019-04-17,2025-01-17,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,4.26,462,Normal credit monitoring
C0334,Corporate,Mining,South,Net 15,5,681229,142562,20.93,Low Credit Utilisation,31,25744415.5,830465.02,5,2019-01-16,2024-11-24,0.01,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,4.19,463,Normal credit monitoring
C0118,Retail,Rental,South,Net 60,4,40651,8239,20.27,Low Credit Utilisation,33,30991967.86,939150.54,5,2019-04-08,2025-01-29,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,4.05,464,Normal credit monitoring
C0016,Government,Rental,East,Net 45,4,1033243,195540,18.92,Low Credit Utilisation,39,56831114.49,1457208.06,5,2019-02-11,2024-12-28,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,3.78,465,Normal credit monitoring
C0215,Corporate,Rental,South,Net 15,5,647280,121034,18.7,Low Credit Utilisation,48,60551830.31,1261496.46,5,2019-04-20,2025-02-17,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,3.74,466,Normal credit monitoring
C0105,Government,Logistics,North,Net 60,4,1275897,228879,17.94,Low Credit Utilisation,38,45947369.74,1209141.31,5,2019-09-22,2025-02-01,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,3.59,467,Normal credit monitoring
C0156,Government,Manufacturing,South,Net 15,5,1032586,173071,16.76,Low Credit Utilisation,41,52071380.31,1270033.67,5,2019-01-30,2024-11-06,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,3.35,468,Normal credit monitoring
C0278,Fleet Owner,Logistics,West,Net 45,4,312177,50733,16.25,Low Credit Utilisation,36,35815982.63,994888.41,5,2019-10-16,2025-01-17,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,3.25,469,Normal credit monitoring
C0281,Government,Logistics,South,Net 60,4,1088567,176124,16.18,Low Credit Utilisation,33,38936345.76,1179889.27,5,2019-08-12,2024-07-16,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,3.24,471,Normal credit monitoring
C0472,Dealer,Manufacturing,South,Net 45,4,475653,77024,16.19,Low Credit Utilisation,35,41365841.06,1181881.17,5,2019-06-15,2025-01-14,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,3.24,470,Normal credit monitoring
C0260,Dealer,Logistics,South,Net 45,5,127019,19787,15.58,Low Credit Utilisation,35,52539260.77,1501121.74,5,2019-09-29,2024-11-16,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,3.12,472,Normal credit monitoring
C0374,Corporate,Manufacturing,West,Net 30,5,309830,45731,14.76,Low Credit Utilisation,47,58791283.61,1250878.37,5,2019-04-30,2025-02-06,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.95,473,Normal credit monitoring
C0114,Retail,Mining,East,Net 30,4,42285,6186,14.63,Low Credit Utilisation,39,37525227.24,962185.31,5,2019-03-12,2024-10-25,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.93,474,Normal credit monitoring
C0011,Retail,Infrastructure,West,Net 60,4,29130,4200,14.42,Low Credit Utilisation,50,43845272.21,876905.44,5,2019-02-01,2025-01-25,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.88,475,Normal credit monitoring
C0151,Government,Infrastructure,East,Net 45,5,1163117,166210,14.29,Low Credit Utilisation,27,28000893.78,1037070.14,5,2019-05-25,2024-12-19,0.01,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.86,476,Normal credit monitoring
C0238,Corporate,Construction,South,Net 15,5,299342,40569,13.55,Low Credit Utilisation,29,27175717.17,937093.7,5,2019-03-12,2024-05-04,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.71,477,Normal credit monitoring
C0231,Government,Infrastructure,West,Net 15,4,903218,113383,12.55,Low Credit Utilisation,34,45219247.03,1329977.85,5,2019-03-18,2024-12-01,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.51,478,Normal credit monitoring
C0162,Retail,Mining,East,Net 15,4,21937,2738,12.48,Low Credit Utilisation,33,53917440.11,1633861.82,5,2019-09-14,2024-11-29,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.5,479,Normal credit monitoring
C0119,Government,Manufacturing,West,Net 60,4,1079453,124485,11.53,Low Credit Utilisation,56,48204911.17,860801.99,5,2019-04-11,2025-01-22,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.31,480,Normal credit monitoring
C0467,Retail,Construction,North,Net 15,5,10621,1167,10.99,Low Credit Utilisation,53,53394058.41,1007435.06,5,2019-02-10,2024-11-19,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.2,481,Normal credit monitoring
C0053,Fleet Owner,Construction,North,Net 60,5,406292,44107,10.86,Low Credit Utilisation,29,36250129.96,1250004.48,5,2019-02-10,2024-10-11,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.17,482,Normal credit monitoring
C0280,Corporate,Construction,West,Advance,4,252022,26117,10.36,Low Credit Utilisation,47,48226068.25,1026086.56,5,2019-01-25,2024-12-27,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.07,483,Normal credit monitoring
C0099,Fleet Owner,Rental,South,Advance,4,601814,62089,10.32,Low Credit Utilisation,49,46223461.01,943335.94,5,2019-02-05,2025-01-27,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.06,484,Normal credit monitoring
C0221,Dealer,Logistics,North,Net 45,5,244567,24830,10.15,Low Credit Utilisation,46,72179360.55,1569116.53,5,2019-03-11,2024-07-15,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,2.03,485,Normal credit monitoring
C0499,Corporate,Construction,East,Advance,5,598104,54844,9.17,Low Credit Utilisation,41,50256522.09,1225768.83,5,2019-03-03,2024-09-28,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,1.83,486,Normal credit monitoring
C0255,Retail,Infrastructure,South,Net 15,4,22302,1943,8.71,Low Credit Utilisation,51,59702593.73,1170639.09,5,2019-02-27,2024-12-08,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,1.74,487,Normal credit monitoring
C0428,Retail,Construction,North,Net 60,4,39509,3190,8.07,Low Credit Utilisation,50,54225135.36,1084502.71,5,2019-02-26,2024-10-09,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,1.61,488,Normal credit monitoring
C0309,Government,Manufacturing,West,Net 45,4,618080,43088,6.97,Low Credit Utilisation,34,32081157.14,943563.45,5,2019-04-03,2025-01-22,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,1.39,489,Normal credit monitoring
C0311,Government,Infrastructure,North,Net 45,4,1148922,76276,6.64,Low Credit Utilisation,39,51253301.64,1314187.22,5,2019-03-16,2024-11-11,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,1.33,490,Normal credit monitoring
C0256,Corporate,Infrastructure,North East,Net 45,4,930018,60762,6.53,Low Credit Utilisation,35,50136320.25,1432466.29,5,2019-02-10,2024-11-28,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,1.31,491,Normal credit monitoring
C0366,Corporate,Logistics,East,Advance,4,429866,27962,6.5,Low Credit Utilisation,29,34164084.13,1178071.87,5,2019-05-03,2024-12-02,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,1.3,492,Normal credit monitoring
C0463,Dealer,Mining,West,Net 15,4,325255,17271,5.31,Low Credit Utilisation,37,37064753.93,1001750.11,5,2019-02-23,2024-09-28,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,1.06,493,Normal credit monitoring
C0074,Fleet Owner,Infrastructure,East,Net 60,5,259356,11327,4.37,Low Credit Utilisation,43,39296687.46,913876.45,5,2019-02-28,2025-01-26,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,0.87,494,Normal credit monitoring
C0043,Corporate,Construction,South,Net 30,4,387054,12548,3.24,Low Credit Utilisation,39,37201563.27,953886.24,5,2019-05-03,2024-08-05,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,0.65,495,Normal credit monitoring
C0248,Fleet Owner,Rental,West,Net 30,5,635210,15754,2.48,Low Credit Utilisation,33,34719958.37,1052119.95,5,2019-02-07,2024-12-16,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,0.5,496,Normal credit monitoring
C0051,Retail,Infrastructure,North,Net 45,4,40307,777,1.93,Low Credit Utilisation,38,48021535.33,1263724.61,5,2019-03-11,2024-12-19,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,0.39,497,Normal credit monitoring
C0026,Fleet Owner,Mining,North,Net 60,5,172621,3188,1.85,Low Credit Utilisation,36,54537156.47,1514921.01,5,2019-02-19,2025-02-11,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,0.37,498,Normal credit monitoring
C0301,Dealer,Mining,East,Advance,5,388632,1511,0.39,Low Credit Utilisation,54,54606574.93,1011232.87,5,2019-01-27,2025-03-01,0.0,Very High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,0.08,499,Normal credit monitoring
C0097,Corporate,Construction,West,Net 15,5,351063,253,0.07,Low Credit Utilisation,28,37025357.45,1322334.19,5,2019-04-09,2025-01-02,0.0,High Payment Activity,Strong Payment Behaviour,0,Low Credit Risk,0.01,500,Normal credit monitoring
